record_id,gem_category,ministry,state,estimated_value_lakh,num_bidders,bid_cv_pct,min_bid_time_gap_minutes,min_company_age_months,avg_company_age_months,num_shell_companies,has_shared_director,winning_bid_pct_of_estimate,deadline_days,is_split_tender,spec_bias_score,gem_verified_bidders,is_fraud,fraud_type,data_source
GEM-CAL-00442,Medical Equipment,Ministry of Housing & Urban Affairs,Others,106.67,6,1.3,111.0,25,30,0,0,98.99,48,0,8.91,5,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00443,Security Services,Ministry of Power,Bihar,6.61,5,8.72,26277.7,108,138,0,0,87.89,21,0,8.69,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00444,Medical Equipment,Ministry of Defence,Gujarat,310.16,7,12.94,687.7,47,57,0,0,99.07,8,0,8.59,6,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00445,Electrical Equipment,Ministry of Defence,Bihar,39.75,4,17.64,464.0,70,73,0,0,98.31,34,0,0.53,3,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00446,Medical Equipment,Ministry of Education,Others,846.94,1,9.71,25725.1,95,99,0,0,84.24,35,0,2.79,1,0,none,GEM_CALIBRATED_2024
GEM-CAL-00447,Laboratory Equipment,Ministry of Agriculture,Gujarat,21.55,1,21.4,3169.6,31,65,0,0,95.81,84,1,20.67,0,1,split,GEM_CALIBRATED_2024
GEM-CAL-00448,Civil/Construction,Ministry of Railways,Bihar,291.74,5,21.08,36742.4,114,124,0,0,83.21,48,0,21.44,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00449,Furniture,Ministry of Power,Rajasthan,9.77,6,13.44,5950.9,41,66,0,0,93.15,89,0,19.7,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00450,Electrical Equipment,Ministry of Road Transport & Highways,Others,104.43,6,21.44,4034.5,12,12,0,0,92.38,69,0,23.23,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00451,Electrical Equipment,Ministry of Health & Family Welfare,Rajasthan,50.99,6,2.71,117.0,32,49,0,1,95.38,65,0,21.27,5,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00452,IT Services,Ministry of Defence,Gujarat,130.16,3,10.02,30678.8,85,118,0,0,83.71,90,0,7.95,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00453,IT Hardware,Ministry of Education,Uttar Pradesh,31.53,6,5.48,21976.1,112,122,0,0,85.21,78,0,20.63,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00454,Laboratory Equipment,Ministry of Railways,Maharashtra,41.82,5,22.81,3597.6,66,69,0,0,85.36,29,0,11.46,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00455,Medical Equipment,Ministry of Electronics & IT,Karnataka,98.55,5,20.47,35101.9,46,64,0,0,87.98,14,0,0.51,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00456,Civil/Construction,Ministry of Health & Family Welfare,Karnataka,2554.4,4,6.81,39576.0,81,94,0,0,93.67,72,0,22.92,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00457,Printing Services,Ministry of Housing & Urban Affairs,Karnataka,1.34,5,0.91,96.6,38,49,0,1,98.64,84,0,9.34,4,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00458,Printing Services,Ministry of Finance,Others,2.38,7,19.96,30321.6,22,39,0,0,95.62,83,0,9.11,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00459,IT Hardware,Ministry of Power,West Bengal,32.11,7,5.11,10094.7,22,32,0,0,86.32,65,0,3.37,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00460,Printing Services,Ministry of Health & Family Welfare,Gujarat,3.65,8,15.81,33133.6,65,73,0,0,89.04,89,0,2.6,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00461,Medical Equipment,Ministry of Defence,Uttar Pradesh,86.29,1,11.08,1277.7,64,67,0,0,90.88,48,0,9.9,1,0,none,GEM_CALIBRATED_2024
GEM-CAL-00462,Electrical Equipment,Ministry of Education,Tamil Nadu,51.27,1,14.86,3151.2,12,12,0,0,98.65,41,0,75.44,0,1,spec_bias,GEM_CALIBRATED_2024
GEM-CAL-00463,IT Services,Ministry of Education,Bihar,117.88,4,21.65,9350.3,108,124,0,0,89.87,17,0,24.4,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00464,Civil/Construction,Ministry of Electronics & IT,Delhi,1401.94,5,8.94,951.2,35,60,0,0,99.08,33,0,1.14,4,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00465,Civil/Construction,Ministry of Defence,Uttar Pradesh,2711.19,4,8.49,12830.5,40,45,0,0,94.55,58,0,17.74,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00466,IT Services,Ministry of Electronics & IT,Uttar Pradesh,38.93,5,18.4,21585.8,69,99,0,0,82.09,67,0,15.97,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00467,Product/Stationery,Ministry of Finance,Uttar Pradesh,0.97,9,19.54,40357.7,87,98,0,0,87.29,12,0,12.51,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00468,IT Services,Ministry of Power,Delhi,193.58,3,12.12,38948.0,55,59,0,0,88.29,34,0,5.39,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00469,IT Hardware,Ministry of Education,Maharashtra,53.0,8,17.74,14922.6,102,128,0,0,91.56,35,0,20.97,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00470,Printing Services,Ministry of Defence,Bihar,3.8,5,21.83,30134.7,82,118,0,0,86.82,43,0,16.43,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00471,Product/Stationery,Ministry of Housing & Urban Affairs,Uttar Pradesh,1.8,7,10.39,28490.6,103,133,0,0,89.45,20,0,5.56,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00472,Laboratory Equipment,Ministry of Road Transport & Highways,Rajasthan,43.45,2,22.78,25354.8,16,44,0,0,92.89,68,0,16.45,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00473,IT Hardware,Ministry of Health & Family Welfare,Uttar Pradesh,112.34,3,1.28,19.5,19,30,0,1,99.28,58,0,1.11,2,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00474,Electrical Equipment,Ministry of Defence,Karnataka,110.73,5,7.82,23679.2,32,46,0,0,96.12,52,0,23.37,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00475,IT Hardware,Ministry of Electronics & IT,Gujarat,19.44,2,7.85,91.0,2,17,0,0,94.74,40,0,21.9,1,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00476,IT Services,Ministry of Defence,Uttar Pradesh,232.53,4,12.37,546.5,4,19,1,1,98.07,16,0,19.4,3,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00477,Furniture,Ministry of Education,Others,7.35,5,5.82,6206.2,104,107,0,0,95.19,49,0,8.4,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00478,Product/Stationery,Ministry of Defence,West Bengal,0.62,9,5.26,41148.0,16,49,0,0,90.48,41,0,23.27,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00479,Furniture,Ministry of Education,Bihar,8.71,5,12.19,27859.0,38,47,0,0,90.31,47,0,23.46,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00480,IT Hardware,Ministry of Education,Uttar Pradesh,55.03,3,10.43,28780.3,17,47,0,0,92.77,37,0,3.75,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00481,Electrical Equipment,Ministry of Health & Family Welfare,Maharashtra,70.04,5,13.01,35475.2,17,28,0,0,95.96,70,0,7.41,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00482,Furniture,Ministry of Road Transport & Highways,Others,6.97,3,11.35,27200.3,71,102,0,0,95.04,81,0,2.33,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00483,Security Services,Ministry of Road Transport & Highways,West Bengal,13.95,4,7.63,12707.2,80,112,0,0,93.23,14,0,15.53,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00484,Medical Equipment,Ministry of Defence,Madhya Pradesh,27.63,1,14.86,8103.4,56,87,0,0,84.24,53,0,19.13,1,0,none,GEM_CALIBRATED_2024
GEM-CAL-00485,Medical Equipment,Ministry of Housing & Urban Affairs,West Bengal,260.8,1,11.07,3385.6,59,71,0,0,91.7,12,0,1.0,1,0,none,GEM_CALIBRATED_2024
GEM-CAL-00486,Civil/Construction,Ministry of Power,Delhi,241.18,8,16.61,3.7,26,44,0,0,89.43,24,0,0.4,7,1,timing,GEM_CALIBRATED_2024
GEM-CAL-00487,Product/Stationery,Ministry of Power,Karnataka,1.46,9,20.11,26262.2,102,119,0,0,86.17,15,0,5.84,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00488,Medical Equipment,Ministry of Agriculture,Maharashtra,24.9,1,11.81,1680.5,84,97,0,0,95.93,21,1,24.41,0,1,split,GEM_CALIBRATED_2024
GEM-CAL-00489,Electrical Equipment,Ministry of Housing & Urban Affairs,Rajasthan,72.88,7,10.72,15251.6,82,105,0,0,93.5,21,0,19.56,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00490,Medical Equipment,Ministry of Agriculture,Delhi,300.28,8,14.17,20025.4,52,87,0,0,90.3,84,0,23.36,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00491,Security Services,Ministry of Housing & Urban Affairs,Delhi,27.53,3,13.98,21679.4,83,103,0,0,91.5,26,0,10.49,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00492,Laboratory Equipment,Ministry of Road Transport & Highways,Tamil Nadu,173.2,4,13.78,24313.1,48,81,0,0,83.36,54,0,23.34,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00493,IT Services,Ministry of Electronics & IT,West Bengal,104.32,3,5.86,303.0,5,38,1,0,98.37,68,0,1.99,2,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00494,Product/Stationery,Ministry of Finance,West Bengal,1.17,9,22.76,4321.1,49,61,0,0,86.64,74,0,17.6,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00495,IT Services,Ministry of Health & Family Welfare,Gujarat,366.71,5,10.89,15779.6,47,80,0,0,92.02,75,0,1.2,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00496,Electrical Equipment,Ministry of Electronics & IT,Maharashtra,141.7,7,9.34,13844.0,109,139,0,0,95.36,40,0,4.74,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00497,Medical Equipment,Ministry of Health & Family Welfare,Rajasthan,176.87,4,20.52,37368.9,120,140,0,0,83.26,12,0,12.42,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00498,Civil/Construction,Ministry of Housing & Urban Affairs,Bihar,1072.86,4,15.59,30734.7,93,107,0,0,89.63,17,0,11.88,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00499,Security Services,Ministry of Education,Uttar Pradesh,13.09,6,10.65,24518.3,98,133,0,0,93.31,27,0,6.74,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00500,IT Hardware,Ministry of Road Transport & Highways,West Bengal,40.52,4,16.41,39932.5,43,72,0,0,93.46,15,0,3.16,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00501,Electrical Equipment,Ministry of Housing & Urban Affairs,West Bengal,24.46,8,8.58,21464.3,41,71,0,0,93.44,54,0,0.34,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00502,Civil/Construction,Ministry of Electronics & IT,West Bengal,663.43,5,9.38,39431.9,44,62,0,0,87.4,84,0,3.9,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00503,Electrical Equipment,Ministry of Railways,Karnataka,180.41,6,6.16,14406.3,81,85,0,0,85.41,62,0,5.63,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00504,Electrical Equipment,Ministry of Defence,Others,36.14,7,24.7,7062.6,119,148,0,0,92.04,24,0,18.86,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00505,Product/Stationery,Ministry of Health & Family Welfare,Tamil Nadu,0.89,4,10.06,93.1,5,25,0,1,97.64,59,0,23.55,3,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00506,Medical Equipment,Ministry of Road Transport & Highways,Uttar Pradesh,76.15,3,15.29,2.7,30,59,0,0,96.38,8,0,24.01,2,1,timing,GEM_CALIBRATED_2024
GEM-CAL-00507,Electrical Equipment,Ministry of Road Transport & Highways,Karnataka,49.35,5,6.48,21372.7,96,121,0,0,85.26,78,0,0.83,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00508,Security Services,Ministry of Health & Family Welfare,Uttar Pradesh,8.58,7,12.18,33956.2,66,101,0,0,95.19,32,0,10.54,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00509,Printing Services,Ministry of Road Transport & Highways,Others,4.56,4,8.74,27859.6,18,35,0,0,89.34,13,0,7.49,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00510,Product/Stationery,Ministry of Defence,Rajasthan,1.78,6,15.68,26642.0,20,44,0,0,91.3,86,0,8.9,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00511,Furniture,Ministry of Health & Family Welfare,Bihar,9.68,4,20.84,32359.9,32,64,0,0,94.5,61,0,16.76,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00512,Electrical Equipment,Ministry of Health & Family Welfare,Rajasthan,86.06,2,7.42,26558.7,24,51,0,0,88.53,13,0,2.88,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00513,Security Services,Ministry of Road Transport & Highways,Maharashtra,32.6,9,11.89,8726.9,90,109,0,0,85.97,56,0,10.29,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00514,Civil/Construction,Ministry of Health & Family Welfare,Tamil Nadu,544.65,6,14.66,28834.7,97,119,0,0,92.04,40,0,18.34,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00515,Product/Stationery,Ministry of Defence,Maharashtra,1.5,9,5.52,40385.6,91,103,0,0,95.49,72,0,12.86,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00516,IT Hardware,Ministry of Power,Bihar,55.07,7,13.83,341.7,93,125,0,0,99.12,20,0,14.6,6,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00517,Electrical Equipment,Ministry of Health & Family Welfare,Tamil Nadu,111.5,1,7.8,4171.2,102,102,0,0,98.88,42,0,87.12,0,1,spec_bias,GEM_CALIBRATED_2024
GEM-CAL-00518,Medical Equipment,Ministry of Agriculture,Bihar,53.91,3,19.03,24257.4,45,74,0,0,93.51,9,0,11.36,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00519,IT Hardware,Ministry of Defence,Uttar Pradesh,15.18,3,11.4,15714.4,109,136,0,0,92.66,23,0,7.07,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00520,Product/Stationery,Ministry of Defence,Uttar Pradesh,1.41,6,19.19,20042.3,86,87,0,0,86.78,68,0,20.27,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00521,Medical Equipment,Ministry of Housing & Urban Affairs,Delhi,89.72,4,2.24,21.4,19,45,0,1,97.08,85,0,20.64,3,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00522,Furniture,Ministry of Finance,Maharashtra,5.87,1,17.06,1408.4,79,83,0,0,93.0,90,1,1.35,0,1,split,GEM_CALIBRATED_2024
GEM-CAL-00523,Electrical Equipment,Ministry of Education,Madhya Pradesh,40.83,7,17.24,4.7,60,74,0,0,89.98,26,0,16.98,6,1,timing,GEM_CALIBRATED_2024
GEM-CAL-00524,Laboratory Equipment,Ministry of Housing & Urban Affairs,Karnataka,19.58,8,16.07,31555.5,56,66,0,0,96.54,40,0,0.19,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00525,Product/Stationery,Ministry of Railways,Rajasthan,2.38,7,21.42,10924.0,110,119,0,0,84.88,54,0,15.44,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00526,Printing Services,Ministry of Agriculture,Tamil Nadu,3.65,7,19.28,13803.8,46,70,0,0,94.7,71,0,13.76,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00527,Furniture,Ministry of Health & Family Welfare,Tamil Nadu,5.19,3,12.35,20727.7,75,103,0,0,84.19,61,0,11.35,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00528,Product/Stationery,Ministry of Health & Family Welfare,Uttar Pradesh,0.77,6,11.41,16748.9,30,40,0,0,84.94,89,0,1.61,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00529,IT Hardware,Ministry of Road Transport & Highways,West Bengal,25.81,6,21.7,20703.3,115,123,0,0,94.02,86,0,17.04,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00530,Product/Stationery,Ministry of Electronics & IT,Gujarat,5.92,8,20.93,12756.9,32,64,0,0,87.14,48,0,0.8,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00531,Medical Equipment,Ministry of Railways,Uttar Pradesh,187.09,5,16.02,7530.9,104,105,0,0,83.37,31,0,20.04,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00532,IT Hardware,Ministry of Agriculture,Gujarat,53.37,7,23.46,41854.0,94,127,0,0,90.82,44,0,0.37,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00533,Civil/Construction,Ministry of Education,Bihar,729.92,2,23.56,36763.8,14,47,0,0,85.6,82,0,23.49,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00534,Product/Stationery,Ministry of Electronics & IT,Delhi,2.23,5,6.57,16909.4,28,29,0,0,88.69,68,0,23.67,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00535,Product/Stationery,Ministry of Defence,Tamil Nadu,1.81,6,13.11,1750.5,113,142,0,0,86.59,21,0,2.7,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00536,IT Hardware,Ministry of Education,Maharashtra,76.43,6,21.06,31178.2,32,45,0,0,96.62,14,0,19.53,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00537,Product/Stationery,Ministry of Defence,West Bengal,6.11,11,6.62,5252.6,91,126,0,0,93.87,40,0,4.87,11,0,none,GEM_CALIBRATED_2024
GEM-CAL-00538,Medical Equipment,Ministry of Health & Family Welfare,Uttar Pradesh,91.94,3,9.62,7933.3,23,55,0,0,82.5,85,0,7.46,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00539,Printing Services,Ministry of Housing & Urban Affairs,Tamil Nadu,2.34,4,23.1,20351.9,23,32,0,0,94.55,38,0,0.62,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00540,Medical Equipment,Ministry of Health & Family Welfare,Uttar Pradesh,28.95,3,1.59,15.4,15,51,0,1,95.82,32,0,8.09,2,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00541,Product/Stationery,Ministry of Power,Karnataka,3.23,5,13.11,686.7,24,31,0,0,92.27,89,0,10.82,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00542,Product/Stationery,Ministry of Health & Family Welfare,Maharashtra,11.55,6,10.05,5357.7,95,97,0,0,93.36,53,0,8.66,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00543,Medical Equipment,Ministry of Housing & Urban Affairs,Maharashtra,76.51,6,15.96,13205.1,77,92,0,0,92.35,73,0,1.94,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00544,Medical Equipment,Ministry of Education,Others,356.02,3,22.66,27673.8,48,61,0,0,83.87,73,0,22.5,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00545,Printing Services,Ministry of Power,Maharashtra,4.65,5,9.91,23031.5,60,84,0,0,93.45,54,0,19.82,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00546,IT Hardware,Ministry of Health & Family Welfare,Maharashtra,32.44,3,22.82,40378.3,80,97,0,0,87.26,74,0,1.21,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00547,Product/Stationery,Ministry of Health & Family Welfare,Maharashtra,5.04,4,5.23,88.7,1,29,0,1,96.99,32,0,3.32,3,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00548,IT Hardware,Ministry of Electronics & IT,Uttar Pradesh,37.65,5,10.53,540.5,60,70,0,0,99.02,32,0,23.83,4,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00549,Security Services,Ministry of Housing & Urban Affairs,Delhi,28.21,6,7.95,12832.1,108,128,0,0,89.48,70,0,1.77,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00550,Electrical Equipment,Ministry of Agriculture,Uttar Pradesh,39.83,4,20.6,14411.4,95,127,0,0,95.38,22,0,2.73,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00551,Product/Stationery,Ministry of Education,Maharashtra,1.4,5,18.97,25191.4,65,77,0,0,86.57,38,0,2.38,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00552,Security Services,Ministry of Power,Delhi,26.79,7,5.58,9009.9,45,53,0,0,87.18,13,0,14.05,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00553,Security Services,Ministry of Agriculture,Others,9.08,5,8.92,9647.8,48,79,0,0,92.31,81,0,13.76,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00554,Furniture,Ministry of Agriculture,Bihar,10.2,4,20.75,16139.7,39,60,0,0,86.54,56,0,9.29,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00555,Furniture,Ministry of Power,Bihar,3.83,4,14.63,17492.9,117,129,0,0,96.18,61,0,24.34,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00556,Civil/Construction,Ministry of Finance,Maharashtra,310.07,5,7.98,2202.3,61,88,0,0,92.46,28,0,0.81,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00557,Medical Equipment,Ministry of Road Transport & Highways,Gujarat,91.43,6,2.51,111.5,31,42,0,1,96.74,74,0,21.8,5,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00558,Medical Equipment,Ministry of Housing & Urban Affairs,Maharashtra,61.77,4,13.33,5969.3,47,60,0,0,88.72,62,0,0.02,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00559,IT Hardware,Ministry of Electronics & IT,Maharashtra,54.54,8,8.87,6503.7,23,52,0,0,86.11,67,0,11.2,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00560,IT Hardware,Ministry of Housing & Urban Affairs,Delhi,22.53,5,23.37,38901.5,104,138,0,0,96.9,12,0,4.61,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00561,Product/Stationery,Ministry of Defence,Delhi,3.05,7,23.48,28634.5,80,104,0,0,94.31,14,0,10.32,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00562,Electrical Equipment,Ministry of Road Transport & Highways,Gujarat,74.96,5,17.43,7787.4,68,98,0,0,94.91,84,0,16.76,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00563,IT Hardware,Ministry of Road Transport & Highways,Maharashtra,46.2,9,20.04,32608.7,55,61,0,0,88.74,85,0,7.88,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00564,Printing Services,Ministry of Education,Others,6.46,8,14.15,16532.6,16,28,0,0,90.48,24,0,1.42,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00565,Product/Stationery,Ministry of Housing & Urban Affairs,Gujarat,1.74,6,15.95,42645.5,99,115,0,0,92.49,25,0,24.77,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00566,Medical Equipment,Ministry of Road Transport & Highways,Others,301.08,1,22.33,23915.6,88,116,0,0,83.39,17,0,19.88,1,0,none,GEM_CALIBRATED_2024
GEM-CAL-00567,Printing Services,Ministry of Electronics & IT,Tamil Nadu,3.58,7,8.82,6013.2,62,65,0,0,93.11,15,0,5.26,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00568,Laboratory Equipment,Ministry of Defence,Uttar Pradesh,513.79,4,8.94,26754.2,17,31,0,0,96.97,90,0,4.5,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00569,Security Services,Ministry of Education,Maharashtra,14.78,8,6.36,37298.1,48,80,0,0,86.78,48,0,16.66,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00570,IT Hardware,Ministry of Health & Family Welfare,Uttar Pradesh,13.99,6,22.91,15552.1,94,98,0,0,89.86,38,0,12.93,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00571,Furniture,Ministry of Health & Family Welfare,Karnataka,8.84,5,20.15,40677.0,96,131,0,0,90.84,57,0,10.14,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00572,Security Services,Ministry of Education,Uttar Pradesh,13.42,5,21.77,21617.6,62,85,0,0,88.17,57,0,18.95,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00573,Product/Stationery,Ministry of Education,Bihar,1.95,7,13.88,31812.9,18,27,0,0,86.86,62,0,0.5,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00574,Laboratory Equipment,Ministry of Health & Family Welfare,Delhi,104.8,4,17.06,39562.4,19,35,0,0,95.28,47,0,19.66,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00575,Product/Stationery,Ministry of Railways,Others,2.46,9,14.7,16496.4,92,106,0,0,90.82,85,0,2.6,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00576,IT Hardware,Ministry of Health & Family Welfare,Bihar,129.25,6,9.72,3829.4,38,72,0,0,90.3,78,0,0.73,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00577,Civil/Construction,Ministry of Road Transport & Highways,Uttar Pradesh,678.49,3,15.94,19245.1,92,128,0,0,82.44,12,0,2.28,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00578,Laboratory Equipment,Ministry of Agriculture,Uttar Pradesh,123.46,5,5.86,14171.3,48,68,0,0,95.85,71,0,24.96,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00579,Product/Stationery,Ministry of Defence,Maharashtra,2.09,8,10.2,36630.3,112,138,0,0,87.12,9,0,23.92,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00580,IT Hardware,Ministry of Education,Others,51.37,7,24.34,18016.8,76,90,0,0,87.81,86,0,15.84,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00581,Security Services,Ministry of Defence,Bihar,31.3,4,19.76,28441.3,20,21,0,0,82.2,43,0,18.99,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00582,Medical Equipment,Ministry of Electronics & IT,West Bengal,24.47,4,1.93,22.6,25,30,0,1,98.86,57,0,5.79,3,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00583,IT Hardware,Ministry of Road Transport & Highways,Delhi,60.67,3,8.67,2150.4,59,70,0,0,92.1,43,0,21.03,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00584,Security Services,Ministry of Power,Tamil Nadu,47.98,5,8.32,30904.8,16,51,0,0,85.36,89,0,17.57,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00585,Civil/Construction,Ministry of Defence,Bihar,638.47,6,2.75,89.8,21,39,0,1,96.51,55,0,14.81,5,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00586,Printing Services,Ministry of Housing & Urban Affairs,Tamil Nadu,6.72,7,7.08,15339.7,120,121,0,0,87.45,34,0,2.64,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00587,Security Services,Ministry of Road Transport & Highways,West Bengal,9.54,6,16.54,34601.0,24,34,0,0,96.07,13,0,16.07,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00588,Printing Services,Ministry of Defence,Uttar Pradesh,6.97,5,18.5,18372.5,88,117,0,0,92.27,64,0,16.47,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00589,Printing Services,Ministry of Health & Family Welfare,Others,3.76,6,15.24,25852.1,40,44,0,0,82.61,39,0,11.57,6,0,none,GEM_CALIBRATED_2024
